,codigo_establecimiento,codigo_ss,nombre_ss,nombre_establecimiento,nombre_comuna
3865,103602.0,3.0,Servicio de Salud Antofagasta,COSAM Sur,Antofagasta
3866,200254.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Kausay,Antofagasta
3867,201096.0,2.0,SEREMI De Antofagasta,Natural CELL,Antofagasta
3868,200500.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Austral,Antofagasta
3869,103254.0,2.0,SEREMI De Antofagasta,Sociedad Diálisis Nordial Ltda.,Antofagasta
3870,200492.0,2.0,SEREMI De Antofagasta,Vacunatorio Minimed,Antofagasta
3871,103265.0,2.0,SEREMI De Antofagasta,Laboratorio Clinilab (Antofagasta),Antofagasta
3872,103261.0,2.0,SEREMI De Antofagasta,Laboratorio Histonor,Antofagasta
3873,200563.0,2.0,SEREMI De Antofagasta,Hospital Clínico Universidad de Antofagasta,Antofagasta
3874,200659.0,,No Aplica,Servicio Médico Legal Antofagasta,Antofagasta
3875,103274.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Madison EIRL,Antofagasta
3876,201065.0,2.0,SEREMI De Antofagasta,CliniService - Servicios Clínicos Valeska Ríos E.I.R.L.,Antofagasta
3877,200214.0,2.0,SEREMI De Antofagasta,INMUNIN SpA,Antofagasta
3878,103252.0,2.0,SEREMI De Antofagasta,Centro de Salud Sanymed,Antofagasta
3879,103273.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Galeno,Antofagasta
3880,103266.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Blanco,Antofagasta
3881,201044.0,2.0,SEREMI De Antofagasta,Vacunvid Spa,Antofagasta
3882,103248.0,2.0,SEREMI De Antofagasta,Policlínico Mantos Blancos,Antofagasta
3883,103267.0,2.0,SEREMI De Antofagasta,Laboratorio Radiolab,Antofagasta
3884,200844.0,2.0,SEREMI De Antofagasta,ANDESMEDICA,Antofagasta
3885,200320.0,13.0,SEREMI Metropolitana de Santiago,Centro Odontológico Uno Salud Dental Teatinos,Santiago
3886,103264.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Bionet S.A. - Antofagasta,Antofagasta
3887,200203.0,2.0,SEREMI De Antofagasta,Crystal Lab Scientific Diagnostics,Antofagasta
3888,103223.0,2.0,SEREMI De Antofagasta,Clínica Oftalmológica (Mas Visión),Antofagasta
3889,200213.0,2.0,SEREMI De Antofagasta,Laboratorio Medinort Salud Ocupacional e Integral S.A.,Antofagasta
3890,200211.0,2.0,SEREMI De Antofagasta,Vacunatorio Medinort,Antofagasta
3891,103251.0,2.0,SEREMI De Antofagasta,Centro de Salud Clinisan,Antofagasta
3892,201102.0,2.0,SEREMI De Antofagasta,LABORATORIO HIGH CLINIC ,Antofagasta
3893,200456.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Lavoisier,Antofagasta
3894,103257.0,2.0,SEREMI De Antofagasta,Policlínico Instituto de Seguridad del Trabajo de Antofagasta,Antofagasta
3895,200990.0,2.0,SEREMI De Antofagasta,LABORATORIO CLINICO ATENEA,Antofagasta
3896,103263.0,2.0,SEREMI De Antofagasta,Laboratorio Luis Pasteur,Antofagasta
3897,201097.0,2.0,SEREMI De Antofagasta,Pegasus Biocorp,Antofagasta
3898,103308.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Central Oriente de Antofagasta,Antofagasta
3899,200097.0,3.0,Servicio de Salud Antofagasta,SAPU Central Oriente de Antofagasta,Antofagasta
3900,200582.0,9.0,SEREMI De La Araucanía,Centro Odontológico Uno Salud Dental Temuco,Temuco
3901,103272.0,2.0,SEREMI De Antofagasta,Laboratorio Dipreca,Antofagasta
3902,103247.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Ehrlich,Antofagasta
3903,103224.0,2.0,SEREMI De Antofagasta,Clínica Cumbres del Norte S.A.,Antofagasta
3904,103271.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Labclin,Antofagasta
3905,103268.0,2.0,SEREMI De Antofagasta,Doctor Lab. Ltda.,Antofagasta
3906,200960.0,2.0,SEREMI De Antofagasta,MEDIPED SPA,Antofagasta
3907,103212.0,2.0,SEREMI De Antofagasta,Clínica Baquedano,Antofagasta
3908,103012.0,3.0,Servicio de Salud Antofagasta,Sala de Procedimientos Odontológicos Móvil (SPOM) Patente PXI 415-0,Antofagasta
3909,103013.0,3.0,Servicio de Salud Antofagasta,Sala de Procedimientos Odontológicos Móvil (SPOM) Patente BKG-355,Antofagasta
3910,103030.0,3.0,Servicio de Salud Antofagasta,Unidad de Salud Funcionario  S.S Antofagasta),Antofagasta
3911,103010.0,3.0,Servicio de Salud Antofagasta,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Antofagasta),Antofagasta
3912,103011.0,3.0,Servicio de Salud Antofagasta,PRAIS (S.S Antofagasta),Antofagasta
3913,200567.0,2.0,SEREMI De Antofagasta,Prevelab - PrevenirSalud,Antofagasta
3914,103241.0,2.0,SEREMI De Antofagasta,Centro de Salud Mutual CChC Antofagasta,Antofagasta
3915,103262.0,2.0,SEREMI De Antofagasta,Laboratorio Diagnolab (Antofagasta),Antofagasta
3916,103235.0,2.0,SEREMI De Antofagasta,Centro Médico y Dental MegaSalud Antofagasta,Antofagasta
3917,103220.0,2.0,SEREMI De Antofagasta,Clínica La Portada,Antofagasta
3918,103255.0,2.0,SEREMI De Antofagasta,Centro Médico y Dental Carabineros Zona Antofagasta,Antofagasta
3919,103802.0,3.0,Servicio de Salud Antofagasta,SAPU Corvallis,Antofagasta
3920,103302.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Corvallis,Antofagasta
3921,103279.0,3.0,Servicio de Salud Antofagasta,Laboratorio Sarita Núñez,Antofagasta
3922,103100.0,3.0,Servicio de Salud Antofagasta,Hospital Dr. Leonardo Guzmán (Antofagasta),Antofagasta
3923,103801.0,3.0,Servicio de Salud Antofagasta,SAPU Antonio Rendic,Antofagasta
3924,103301.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Antonio Rendic (Ex Cautín),Antofagasta
3925,103603.0,3.0,Servicio de Salud Antofagasta,COSAM Central,Antofagasta
3926,103800.0,3.0,Servicio de Salud Antofagasta,SAPU Norte de Antofagasta,Antofagasta
3927,103300.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Norte de Antofagasta,Antofagasta
3928,200521.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Norprevent,Antofagasta
3929,103245.0,2.0,SEREMI De Antofagasta,Centro Médico Norte,Antofagasta
3930,103405.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Socaire,San Pedro de Atacama
3931,200911.0,3.0,Servicio de Salud Antofagasta,SUR Socaire,San Pedro de Atacama
3932,200181.0,2.0,SEREMI De Antofagasta,Centro de Diálisis Ehrlich Ltda,Antofagasta
3933,103270.0,2.0,SEREMI De Antofagasta,Clínica de Diálisis TECDIAL Ltda.,Antofagasta
3934,200450.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Valdivieso,Antofagasta
3935,103304.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Juan Pablo II de Antofagasta,Antofagasta
3936,103804.0,3.0,Servicio de Salud Antofagasta,SAPU Juan Pablo II de Antofagasta,Antofagasta
3937,200289.0,3.0,Servicio de Salud Antofagasta,COSAM Norte,Antofagasta
3938,200216.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Dra. Maria Cristina Rojas Neumann,Antofagasta
3939,200508.0,3.0,Servicio de Salud Antofagasta,Centro Oncológico del Norte (CON),Antofagasta
3940,103704.0,3.0,Servicio de Salud Antofagasta,Centro Comunitario de Salud Familiar Antofagasta,Antofagasta
3941,103400.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Baquedano,Sierra Gorda
3942,200912.0,3.0,Servicio de Salud Antofagasta,SUR Baquedano,Sierra Gorda
3943,103403.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Toconao,San Pedro de Atacama
3944,103104.0,3.0,Servicio de Salud Antofagasta,Hospital de Mejillones,Mejillones
3945,200035.0,2.0,SEREMI De Antofagasta,Policlínico Asociación Chilena de Seguridad AChS Mejillones,Mejillones
3946,200883.0,2.0,SEREMI De Antofagasta,Policlínico Mutual de Seguridad C.CH.C,Mejillones
3947,103311.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar San Pedro Atacama,San Pedro de Atacama
3948,200910.0,3.0,Servicio de Salud Antofagasta,SUR San Pedro Atacama,San Pedro de Atacama
3949,103401.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Sierra Gorda,Sierra Gorda
3950,200914.0,3.0,Servicio de Salud Antofagasta,SUR Sierra Gorda,Sierra Gorda
3951,103414.0,3.0,Servicio de Salud Antofagasta,Estación de Salud Rural Río Grande,San Pedro de Atacama
3952,103705.0,3.0,Servicio de Salud Antofagasta,Centro Comunitario de Salud Familiar Sur,Calama
3953,103807.0,3.0,Servicio de Salud Antofagasta,SAPU SUR,Calama
3954,103226.0,2.0,SEREMI De Antofagasta,Centro Médico y Dental MegaSalud Calama,Calama
3955,103276.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Diagnolab,Calama
3956,200510.0,2.0,SEREMI De Antofagasta,Vacunatorio InmunoSalud Ltda,Calama
3957,200208.0,2.0,SEREMI De Antofagasta,Vacunatorio Sociedad de Enfermería Asistencial E.I.R.L,Calama
3958,103275.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Salumed,Calama
3959,103250.0,2.0,SEREMI De Antofagasta,Centro de Salud Aidoret Caro,Calama
3960,201059.0,2.0,SEREMI De Antofagasta,CSI AYLLU CALAMA SPA,Calama
3961,103260.0,2.0,SEREMI De Antofagasta,Laboratorio Tecmed Ltda.,Calama
3962,200305.0,2.0,SEREMI De Antofagasta,Vacunatorio y Sala de Procedimientos Daniela Alvarez,Calama
3963,103249.0,2.0,SEREMI De Antofagasta,Centro de Salud Victoria Saravia Crespo,Calama
3964,103258.0,2.0,SEREMI De Antofagasta,Laboratorio Diagnos,Calama
3965,200206.0,2.0,SEREMI De Antofagasta,Vacunatorio y Sala de Procedimientos Margaret Meneses Meneses,Calama
3966,200583.0,9.0,SEREMI De La Araucanía,Centro Odontológico Uno Salud Dental Temuco 2,Temuco
3967,200660.0,,No Aplica,Servicio Médico Legal Calama,Calama
3968,103278.0,3.0,Servicio de Salud Antofagasta,Laboratorio Clínico COMDES,Calama
3969,103305.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Central de Calama,Calama
3970,103221.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Calama,Calama
3971,103707.0,3.0,Servicio de Salud Antofagasta,Centro Comunitario de Salud Familiar Alemania,Calama
3972,103601.0,3.0,Servicio de Salud Antofagasta,COSAM Calama,Calama
3973,200241.0,3.0,Servicio de Salud Antofagasta,Centro Comunitario de Salud Familiar Oasis,Calama
3974,103307.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Alemania de Calama,Calama
3975,200348.0,3.0,Servicio de Salud Antofagasta,SAR Alemania,Calama
3976,103219.0,2.0,SEREMI De Antofagasta,Hospital del Cobre Salvador Allende,Calama
3977,103259.0,2.0,SEREMI De Antofagasta,Laboratorio High Clinic,Calama
3978,103256.0,2.0,SEREMI De Antofagasta,Consultorio Prefectura de El Loa,Calama
3979,200578.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Bionet S.A. - Calama,Calama
3980,103218.0,2.0,SEREMI De Antofagasta,Clínica Andes Salud El Loa,Calama
3981,200034.0,2.0,SEREMI De Antofagasta,Policíinico Asociación Chilena de Seguridad AChS Calama,Calama
3982,200465.0,2.0,SEREMI De Antofagasta,Instituto Teletón Calama,Calama
3983,103277.0,2.0,SEREMI De Antofagasta,Laboratorio Clínico Blanco,Calama
3984,103101.0,3.0,Servicio de Salud Antofagasta,Hospital Dr. Carlos Cisternas (Calama),Calama
3985,103806.0,3.0,Servicio de Salud Antofagasta,SAPU Norponiente,Calama
3986,103306.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Montt,Calama
3987,103269.0,2.0,SEREMI De Antofagasta,Centro de Diálisis Calama,Calama
3988,103211.0,2.0,SEREMI De Antofagasta,Clínica Mutual de Seguridad CChC de Calama,Calama
3989,201081.0,2.0,SEREMI De Antofagasta, Corpus Salud Laboral Ltda.,Calama
3990,103312.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar Norponiente,Calama
3991,200204.0,2.0,SEREMI De Antofagasta,Centro de Diálisis Renacer,Calama
3992,103410.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Chiu-Chiu,Calama
3993,103201.0,2.0,SEREMI De Antofagasta,Hospital Cruz del Norte,Maria Elena
3994,103309.0,3.0,Servicio de Salud Antofagasta,Centro de Salud Familiar María Elena,Maria Elena
3995,200913.0,3.0,Servicio de Salud Antofagasta,SUR María Elena,Maria Elena
3996,103406.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Caspana,Calama
3997,103409.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Ayquina,Calama
3998,103216.0,2.0,SEREMI De Antofagasta,Clínica Mutual de Seguridad CChC Tocopilla,Tocopilla
3999,200033.0,2.0,SEREMI De Antofagasta,Policlínico Asociación Chilena de Seguridad AChS Tocopilla,Tocopilla
4000,103102.0,3.0,Servicio de Salud Antofagasta,Hospital Dr. Marcos Macuada (Tocopilla),Tocopilla
4001,103411.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Quillagua (María Elena),Maria Elena
4002,103407.0,3.0,Servicio de Salud Antofagasta,Posta de Salud Rural Ollagüe,Ollagüe
4003,102413.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural San Marcos,Iquique
4004,200908.0,1.0,SEREMI De Tarapacá,Policlínico Teck Quebrada Blanca,Pica
4005,102220.0,1.0,SEREMI De Tarapacá,Clínica Coposa Cía. Minera Doña Inés de Collahuasi,Pica
4006,102412.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Chanavayita,Iquique
4007,200751.0,2.0,Servicio de Salud Tarapacá,SUR Chanavayita,Iquique
4008,102416.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Matilla,Pica
4009,102304.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Dr. Juan Márquez Vismarra,Pica
4010,200755.0,2.0,Servicio de Salud Tarapacá,SUR Pica,Pica
4011,102414.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural La Huayca,Pozo Almonte
4012,102406.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural La Tirana,Pozo Almonte
4013,200417.0,1.0,SEREMI De Tarapacá,Centro de Diálisis Alto Hospicio,Alto Hospicio
4014,102307.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Dr. Héctor Reyno Gutiérrez,Alto Hospicio
4015,200557.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Dr. Yandry Añazco Montero,Alto Hospicio
4016,102602.0,2.0,Servicio de Salud Tarapacá,COSAM Enrique París,Alto Hospicio
4017,201036.0,2.0,Servicio de Salud Tarapacá,SAR La Tortuga,Alto Hospicio
4018,200335.0,2.0,Servicio de Salud Tarapacá,Centro Comunitario de Salud Familiar La Tortuga,Alto Hospicio
4019,102305.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Pedro Pulgar Melgarejo,Alto Hospicio
4020,201100.0,1.0,SEREMI De Tarapacá,"Centro de Atención en Salud ""Nursing Care""",Iquique
4021,102303.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Pozo Almonte,Pozo Almonte
4022,201066.0,1.0,SEREMI De Tarapacá,"LABORATORIO CLINICO ""BIOANALYSIS""",Iquique
4023,200191.0,1.0,SEREMI De Tarapacá,Policlínico de Atención Primaria del Centro de Detención Preventiva de Pozo Almonte,Pozo Almonte
4024,102236.0,1.0,SEREMI De Tarapacá,Laboratorio Clínico Playa Brava,Iquique
4025,200576.0,1.0,SEREMI De Tarapacá,Centro de Diálisis Alto Medicen,Alto Hospicio
4026,102601.0,2.0,Servicio de Salud Tarapacá,COSAM Salvador Allende,Iquique
4027,102806.0,2.0,Servicio de Salud Tarapacá,SAR Sur de Iquique,Iquique
4028,102306.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Sur de Iquique,Iquique
4029,102240.0,1.0,SEREMI De Tarapacá,Centro de Diálisis la Tirana,Iquique
4030,102705.0,2.0,Servicio de Salud Tarapacá,Centro Comunitario de Salud Familiar El Boro,Alto Hospicio
4031,102807.0,2.0,Servicio de Salud Tarapacá,SAPU El Boro,Alto Hospicio
4032,102227.0,1.0,SEREMI De Tarapacá,Centro de Salud Universidad Arturo Prat,Iquique
4033,200722.0,2.0,Servicio de Salud Tarapacá,Estadio Tierra de Campeones,Iquique
4034,102221.0,1.0,SEREMI De Tarapacá,Clínica Establecimiento Penitenciario Alto Hospicio,Alto Hospicio
4035,102234.0,1.0,SEREMI De Tarapacá,Centro de Diálisis Corporación Paúl Harris,Iquique
4036,102232.0,1.0,SEREMI De Tarapacá,Centro de Diálisis Medicen,Iquique
4037,200372.0,1.0,SEREMI De Tarapacá,Laboratorio Médico Bioclinic Ltda.,Iquique
4038,102302.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Cirujano Guzmán,Iquique
4039,102802.0,2.0,Servicio de Salud Tarapacá,SAPU Cirujano Guzmán,Iquique
4040,102218.0,1.0,SEREMI De Tarapacá,Policlínico FACH de Iquique,Iquique
4041,102209.0,1.0,SEREMI De Tarapacá,Centro Clínico Militar Iquique,Iquique
4042,102300.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Cirujano Aguirre,Iquique
4043,102800.0,2.0,Servicio de Salud Tarapacá,SAPU Cirujano Aguirre,Iquique
4044,201039.0,1.0,SEREMI De Tarapacá,Vacunatorio Inmuno Vida Spa,Iquique
4045,200238.0,1.0,SEREMI De Tarapacá,Laboratorio Clínico de Nueva Clínica Tarapacá,Iquique
4046,200239.0,1.0,SEREMI De Tarapacá,Instituto Teletón Iquique,Iquique
4047,102223.0,1.0,SEREMI De Tarapacá,Policlínico del Trabajador AChS Iquique,Iquique
4048,102201.0,1.0,SEREMI De Tarapacá,Clínica Tarapacá,Iquique
4049,102233.0,1.0,SEREMI De Tarapacá,Centro de Diálisis Iquique,Iquique
4050,102216.0,1.0,SEREMI De Tarapacá,Centro de Salud Mutual CChC Iquique,Iquique
4051,102242.0,1.0,SEREMI De Tarapacá,Laboratorio Clínico Arauco Ltda.,Iquique
4052,102229.0,1.0,SEREMI De Tarapacá,Laboratorio Clínico Automatizado Elmo,Iquique
4053,200658.0,,No Aplica,Servicio Médico Legal Iquique,Iquique
4054,102213.0,1.0,SEREMI De Tarapacá,Centro Médico y Dental MegaSalud Iquique,Iquique
4055,102200.0,1.0,SEREMI De Tarapacá,Clínica Iquique,Iquique
4056,102224.0,1.0,SEREMI De Tarapacá,Vacunatorio Sonrisa Infantil,Iquique
4057,200923.0,1.0,SEREMI De Tarapacá,BLUELAB Laboratorio Biología Molecular,Iquique
4058,102219.0,1.0,SEREMI De Tarapacá,Policlínico Carabineros de Iquique,Iquique
4059,102241.0,1.0,SEREMI De Tarapacá,Laboratorio Clínico Costanera,Iquique
4060,102235.0,1.0,SEREMI De Tarapacá,Laboratorio Clínico Iquilab,Iquique
4061,102217.0,1.0,SEREMI De Tarapacá,Policlínico Naval de Iquique,Iquique
4062,102030.0,2.0,Servicio de Salud Tarapacá,Unidad de Salud Funcionario  S.S. Iquique,Iquique
4063,102010.0,2.0,Servicio de Salud Tarapacá,Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S de Iquique),Iquique
4064,102011.0,2.0,Servicio de Salud Tarapacá,PRAIS (S.S. Iquique),Iquique
4065,102100.0,2.0,Servicio de Salud Tarapacá,Hospital Dr. Ernesto Torres Galdames (Iquique),Iquique
4066,200300.0,14.0,SEREMI De Los Ríos,Centro Odontológico Uno Salud Dental Valdivia,Valdivia
4067,102600.0,2.0,Servicio de Salud Tarapacá,COSAM Dr. Jorge Seguel Cáceres,Iquique
4068,102228.0,1.0,SEREMI De Tarapacá,Laboratorio Clínico Bionet S.A. - Iquique,Iquique
4069,102222.0,1.0,SEREMI De Tarapacá,Centro de Atención Instituto de Seguridad del Trabajador Iquique,Iquique
4070,102231.0,1.0,SEREMI De Tarapacá,Clinicum Laboratorio Automatizado Ltda.,Iquique
4071,200190.0,1.0,SEREMI De Tarapacá,Policlínico Centro de Cumplimiento Penitenciario Iquique,Iquique
4072,102701.0,2.0,Servicio de Salud Tarapacá,Centro Comunitario de Salud Familiar Cerro Esmeralda,Iquique
4073,102801.0,2.0,Servicio de Salud Tarapacá,SAPU Cirujano Videla,Iquique
4074,102301.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Cirujano Videla,Iquique
4075,200579.0,1.0,SEREMI De Tarapacá,Policlínico de la Compañía Minera Cerro Colorado S.A.,Pozo Almonte
4076,102403.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Mamiña,Pozo Almonte
4077,102308.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Dr. Amador Neghme Rodríguez,Huara
4078,200096.0,2.0,Servicio de Salud Tarapacá,SAPU Huara,Huara
4079,200754.0,2.0,Servicio de Salud Tarapacá,SUR Tarapacá,Huara
4080,102402.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Tarapacá,Huara
4081,200474.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Pachica,Huara
4082,102411.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Cancosa,Pica
4083,102410.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Sibaya,Huara
4084,102400.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Pisagua,Huara
4085,102407.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Chiapa,Huara
4086,102415.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Cariquima,Colchane
4087,200753.0,2.0,Servicio de Salud Tarapacá,SUR Cariquima,Colchane
4088,102408.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Moquella,Camiña
4089,200880.0,2.0,Servicio de Salud Tarapacá,CEAR Camiña,Camiña
4090,102309.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Camiña,Camiña
4091,200756.0,2.0,Servicio de Salud Tarapacá,SUR Camiña,Camiña
4092,200752.0,2.0,Servicio de Salud Tarapacá,SUR Colchane,Colchane
4093,200881.0,2.0,Servicio de Salud Tarapacá,CEAR Colchane,Colchane
4094,102310.0,2.0,Servicio de Salud Tarapacá,Centro de Salud Familiar Colchane,Colchane
4095,102409.0,2.0,Servicio de Salud Tarapacá,Posta de Salud Rural Enquelga,Colchane
4096,101406.0,1.0,Servicio de Salud Arica y Parinacota,Posta de Salud Rural Codpa,Camarones
4097,101407.0,1.0,Servicio de Salud Arica y Parinacota,Posta de Salud Rural Ticnamar,Putre
4098,101408.0,1.0,Servicio de Salud Arica y Parinacota,Posta de Salud Rural Sobraya,Arica
4099,201017.0,15.0,SEREMI De Arica y Parinacota,Complejo Penitenciario Femenino de Arica,Arica
4100,101215.0,15.0,SEREMI De Arica y Parinacota,Complejo Penitenciario,Arica
4101,101400.0,1.0,Servicio de Salud Arica y Parinacota,Posta de Salud Rural San Miguel de Azapa,Arica
4102,200866.0,1.0,Servicio de Salud Arica y Parinacota,Centro de Salud Familiar Matrona Rosa Vascopé Zarzola,Arica
4103,101228.0,15.0,SEREMI De Arica y Parinacota,Policlínico del Agricultor,Arica
