,descripcion_prestacion,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
1062,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112322,04040420,13,13122,7,4,2,1,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Padre Gerardo Whelan,Peñalolén
1063,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112322,04040421,13,13122,7,3,1,3,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Padre Gerardo Whelan,Peñalolén
1064,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,112322,09600288,13,13122,6,,,,,,6,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Padre Gerardo Whelan,Peñalolén
1065,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112322,09600289,13,13122,9,9,0,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Padre Gerardo Whelan,Peñalolén
1066,Consulta de Lactancia por profesional  - Matrona/ón,12,112322,04040424,13,13122,15,9,0,0,0,0,6,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Padre Gerardo Whelan,Peñalolén
1067,Consulta de Lactancia por profesional  - Matrona/ón,12,112322,04040424,13,13122,16,11,,,,,5,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Padre Gerardo Whelan,Peñalolén
1068,Consulta de Lactancia por profesional  - Nutricionista ,12,112322,04040426,13,13122,19,8,9,1,1,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Padre Gerardo Whelan,Peñalolén
1069,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112314,04040420,13,13122,4,4,0,0,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1070,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112314,04040421,13,13122,7,7,0,0,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1071,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112314,09600287,13,13122,4,3,1,0,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1072,Consulta de Lactancia por profesional  - Matrona/ón,12,112314,04040424,13,13122,10,10,0,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1073,Consulta de Lactancia por profesional  - Nutricionista ,12,112314,04040426,13,13122,4,3,1,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1074,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,6,6,0,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1075,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,10,9,1,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1076,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,9,8,1,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1077,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,7,7,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1078,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,3,1,2,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1079,Consulta de Lactancia por profesional  - Matrona/ón,12,112315,04040424,13,13122,4,4,,,,,0,1,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1080,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,12,11,1,,,,0,1,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1081,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,201112,04040420,13,13122,9,7,2,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1082,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,201112,04040421,13,13122,13,6,7,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1083,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,201112,09600287,13,13122,2,1,0,0,1,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1084,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,201112,09600288,13,13122,14,,,,,,14,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1085,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,201112,04040420,13,13122,14,12,1,1,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1086,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,201112,04040421,13,13122,11,6,4,1,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1087,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,201112,09600287,13,13122,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1088,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,201112,09600289,13,13122,3,1,0,2,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1089,Consulta de Lactancia por profesional  - Matrona/ón,12,201112,04040424,13,13122,1,1,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1090,Consulta de Lactancia por profesional  - Nutricionista ,12,201112,04040426,13,13122,26,18,6,2,0,0,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1091,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,5,5,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1092,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,25,18,7,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1093,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112315,09600287,13,13122,2,2,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1094,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,112315,09600288,13,13122,3,,,,,,3,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1095,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,17,11,6,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1096,Consulta de Lactancia por profesional  - Matrona/ón,12,112315,04040424,13,13122,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1097,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,51,35,13,,,,3,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1098,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112314,04040420,13,13122,2,2,0,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1099,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112314,04040421,13,13122,20,15,4,0,1,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1100,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112314,09600287,13,13122,1,1,0,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1101,Consulta de Lactancia por profesional  - Matrona/ón,12,112314,04040424,13,13122,18,18,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1102,Consulta de Lactancia por profesional  - Nutricionista ,12,112314,04040426,13,13122,5,,4,0,1,0,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1103,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112314,04040420,13,13122,8,8,0,0,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1104,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112314,04040421,13,13122,15,13,2,0,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1105,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112314,09600287,13,13122,3,2,0,1,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1106,Consulta de Lactancia por profesional  - Matrona/ón,12,112314,04040424,13,13122,23,23,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1107,Consulta de Lactancia por profesional  - Nutricionista ,12,112314,04040426,13,13122,3,,2,1,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1108,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,4,3,1,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1109,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,7,4,2,1,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1110,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,112315,09600288,13,13122,1,,,,,,1,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1111,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,1,,1,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1112,Consulta de Lactancia por profesional  - Matrona/ón,12,112315,04040424,13,13122,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1113,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,12,6,4,1,,,1,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1114,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,6,6,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1115,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,201112,04040420,13,13122,11,11,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1116,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,201112,04040421,13,13122,4,4,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1117,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,201112,09600287,13,13122,1,1,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1118,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,201112,09600288,13,13122,4,,,,,,4,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1119,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,201112,09600289,13,13122,8,8,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1120,Consulta de Lactancia por profesional  - Matrona/ón,12,201112,04040424,13,13122,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1121,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,2,2,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1122,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,3,2,1,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1123,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,3,3,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1124,Consulta de Lactancia por profesional  - Matrona/ón,12,112315,04040424,13,13122,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1125,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,6,5,1,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1126,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112315,09600287,13,13122,5,2,2,1,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1127,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,112315,09600288,13,13122,3,,,,,,3,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1128,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,21,17,3,0,1,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1129,Consulta de Lactancia por profesional  - Matrona/ón,12,112315,04040424,13,13122,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1130,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,43,32,6,1,1,0,3,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1131,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,7,7,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1132,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,12,10,2,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1133,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,14,13,1,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1134,Consulta de Lactancia por profesional  - Matrona/ón,12,112315,04040424,13,13122,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1135,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,17,15,2,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1136,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,16,10,6,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1137,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112315,09600287,13,13122,1,1,,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1138,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,112315,09600288,13,13122,1,,,,,,1,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1139,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,19,14,5,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1140,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,43,31,11,,,,1,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1141,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,7,6,1,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1142,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,11,6,5,,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1143,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,112315,09600289,13,13122,17,13,3,1,,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1144,Consulta de Lactancia por profesional  - Nutricionista ,12,112315,04040426,13,13122,35,25,9,1,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1145,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,201112,04040420,13,13122,10,8,1,1,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1146,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,201112,04040421,13,13122,10,3,5,2,0,0,,1,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1147,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,12,201112,09600288,13,13122,1,,,,,,1,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1148,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,12,201112,09600289,13,13122,11,8,1,2,0,0,,2,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1149,Consulta de Lactancia por profesional  - Matrona/ón,12,201112,04040424,13,13122,2,2,0,0,0,0,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1150,Consulta de Lactancia por profesional  - Nutricionista ,12,201112,04040426,13,13122,19,10,6,3,0,0,0,1,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Las Torres,Peñalolén
1151,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112314,04040420,13,13122,3,3,0,0,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1152,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112314,04040421,13,13122,18,15,3,0,0,,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1153,Consulta de Lactancia por profesional  - Matrona/ón,12,112314,04040424,13,13122,18,18,,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1154,Consulta de Lactancia por profesional  - Nutricionista ,12,112314,04040426,13,13122,3,,3,,,,0,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar La Faena,Peñalolén
1155,Consulta de Lactancia - Consulta Lactancia Materna de alerta,12,112315,04040420,13,13122,7,7,0,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1156,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,12,112315,04040421,13,13122,6,2,4,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
1157,Consulta de Lactancia - Otras consultas de Lactancia Materna,12,112315,09600287,13,13122,2,1,1,0,0,0,,0,0,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar San Luis,Peñalolén
