,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,Col01,Col02,Col03,1° mes,3° mes,6° mes,Col07,Col08,Col09,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,nombre_ss,nombre_establecimiento,nombre_comuna,Prestación
107524,1,12,2024,112317,A0200001,13,13113,15.0,,,5.0,3.0,1.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,MENORES CONTROLADOS
110557,2,12,2024,112317,A0200002,13,13113,9.0,2.0,1.0,2.0,2.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,LACTANCIA MATERNA EXCLUSIVA
110563,2,12,2024,112317,A0200001,13,13113,21.0,3.0,1.0,3.0,2.0,2.0,9.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,MENORES CONTROLADOS
113533,6,12,2024,112317,A0200002,13,13113,6.0,,,1.0,2.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,LACTANCIA MATERNA EXCLUSIVA
113537,6,12,2024,112317,A0200001,13,13113,15.0,,2.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,MENORES CONTROLADOS
125938,11,12,2024,112317,A0200002,13,13113,9.0,1.0,1.0,4.0,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,LACTANCIA MATERNA EXCLUSIVA
125943,11,12,2024,112317,A0200001,13,13113,17.0,1.0,1.0,6.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,MENORES CONTROLADOS
126175,3,12,2024,112317,A0200002,13,13113,13.0,2.0,2.0,,4.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,LACTANCIA MATERNA EXCLUSIVA
126181,3,12,2024,112317,A0200001,13,13113,34.0,2.0,3.0,4.0,4.0,6.0,9.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,MENORES CONTROLADOS
128047,9,9,2024,200347,A0200002,13,13104,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
128051,9,9,2024,200347,A0200001,13,13104,7.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,MENORES CONTROLADOS
130523,12,12,2024,112317,A0200002,13,13113,13.0,2.0,,3.0,5.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,LACTANCIA MATERNA EXCLUSIVA
133565,2,14,2024,114316,A0200002,13,13110,28.0,0.0,3.0,9.0,9.0,7.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida,LACTANCIA MATERNA EXCLUSIVA
137183,8,9,2024,109302,A0200002,13,13104,43.0,11.0,1.0,9.0,8.0,14.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí,LACTANCIA MATERNA EXCLUSIVA
140354,12,12,2024,112317,A0200001,13,13113,20.0,2.0,,4.0,5.0,4.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Oriente,Centro de Salud Familiar Ossandon,La Reina,MENORES CONTROLADOS
140915,1,14,2024,114316,A0200002,13,13110,27.0,0.0,5.0,2.0,9.0,11.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida,LACTANCIA MATERNA EXCLUSIVA
141307,6,14,2024,114316,A0200002,13,13110,28.0,1.0,4.0,2.0,6.0,15.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida,LACTANCIA MATERNA EXCLUSIVA
141313,6,14,2024,114316,A0200001,13,13110,53.0,2.0,6.0,2.0,13.0,23.0,5.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida,MENORES CONTROLADOS
142896,6,14,2024,114331,A0200002,13,13110,42.0,3.0,10.0,14.0,7.0,8.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida,LACTANCIA MATERNA EXCLUSIVA
142914,6,14,2024,114331,A0200001,13,13110,140.0,5.0,15.0,24.0,18.0,24.0,20.0,34.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida,MENORES CONTROLADOS
145041,1,9,2024,200347,A0200001,13,13104,14.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,MENORES CONTROLADOS
145056,1,9,2024,200347,A0200002,13,13104,11.0,3.0,1.0,4.0,2.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
149393,3,13,2024,113329,A0200002,13,13105,15.0,5.0,1.0,2.0,5.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
149407,3,13,2024,113329,A0200001,13,13105,42.0,6.0,3.0,5.0,10.0,9.0,6.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
153828,12,9,2024,200347,A0200002,13,13104,6.0,0.0,1.0,2.0,1.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
153831,12,9,2024,200347,A0200001,13,13104,10.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,MENORES CONTROLADOS
153837,2,9,2024,200347,A0200002,13,13104,5.0,1.0,0.0,3.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
158069,10,9,2024,109302,A0200002,13,13104,45.0,5.0,10.0,8.0,9.0,13.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí,LACTANCIA MATERNA EXCLUSIVA
158075,10,9,2024,109302,A0200001,13,13104,105.0,5.0,11.0,11.0,15.0,20.0,16.0,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro de Salud Familiar Lucas Sierra,Conchalí,MENORES CONTROLADOS
158319,9,11,2024,111370,A0200002,13,13101,59.0,6.0,8.0,13.0,14.0,18.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Padre Orellana,Santiago,LACTANCIA MATERNA EXCLUSIVA
162272,8,11,2024,111376,A0200002,13,13101,66.0,12.0,3.0,11.0,26.0,14.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago,LACTANCIA MATERNA EXCLUSIVA
162333,2,13,2024,113329,A0200002,13,13105,22.0,8.0,0.0,3.0,6.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
162338,2,13,2024,113329,A0200001,13,13105,54.0,10.0,1.0,7.0,15.0,10.0,8.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
167804,10,13,2024,113329,A0200002,13,13105,24.0,4.0,5.0,5.0,3.0,7.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
167810,10,13,2024,113329,A0200001,13,13105,45.0,2.0,4.0,9.0,7.0,11.0,5.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
168411,11,13,2024,113329,A0200002,13,13105,31.0,9.0,4.0,5.0,6.0,7.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
168417,11,13,2024,113329,A0200001,13,13105,41.0,6.0,2.0,8.0,10.0,10.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
171313,9,11,2024,111370,A0200001,13,13101,115.0,10.0,9.0,20.0,27.0,30.0,11.0,8.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Padre Orellana,Santiago,MENORES CONTROLADOS
172086,8,9,2024,200347,A0200002,13,13104,8.0,2.0,0.0,3.0,0.0,3.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
174371,9,11,2024,111376,A0200002,13,13101,52.0,8.0,10.0,12.0,12.0,10.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago,LACTANCIA MATERNA EXCLUSIVA
174377,9,11,2024,111376,A0200001,13,13101,109.0,9.0,13.0,16.0,24.0,20.0,14.0,13.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago,MENORES CONTROLADOS
174384,8,11,2024,111376,A0200001,13,13101,126.0,13.0,4.0,15.0,38.0,30.0,14.0,12.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago,MENORES CONTROLADOS
174474,5,13,2024,113329,A0200002,13,13105,32.0,10.0,4.0,5.0,5.0,8.0,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
174479,5,13,2024,113329,A0200001,13,13105,46.0,5.0,3.0,11.0,9.0,10.0,5.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
179479,8,13,2024,113329,A0200002,13,13105,25.0,10.0,0.0,3.0,8.0,4.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
179484,8,13,2024,113329,A0200001,13,13105,51.0,6.0,3.0,7.0,14.0,9.0,7.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
179939,8,11,2024,111370,A0200002,13,13101,73.0,25.0,3.0,15.0,11.0,19.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Padre Orellana,Santiago,LACTANCIA MATERNA EXCLUSIVA
180506,8,11,2024,111370,A0200001,13,13101,143.0,27.0,6.0,21.0,31.0,28.0,18.0,12.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Padre Orellana,Santiago,MENORES CONTROLADOS
182337,8,13,2024,113324,A0200002,13,13105,34.0,1.0,6.0,7.0,10.0,10.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque,LACTANCIA MATERNA EXCLUSIVA
185365,2,14,2024,114316,A0200001,13,13110,69.0,0.0,4.0,19.0,13.0,15.0,15.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar Dr. Fernando Maffioletti,La Florida,MENORES CONTROLADOS
187886,3,9,2024,200347,A0200002,13,13104,6.0,2.0,1.0,2.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
187888,3,9,2024,200347,A0200001,13,13104,7.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,MENORES CONTROLADOS
188406,6,13,2024,113329,A0200002,13,13105,32.0,12.0,5.0,5.0,4.0,6.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
188632,6,13,2024,113329,A0200001,13,13105,44.0,6.0,1.0,8.0,5.0,10.0,9.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
189492,4,9,2024,200347,A0200002,13,13104,8.0,1.0,0.0,2.0,3.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
189497,4,9,2024,200347,A0200001,13,13104,19.0,1.0,0.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,MENORES CONTROLADOS
189585,6,9,2024,200347,A0200002,13,13104,2.0,,,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,LACTANCIA MATERNA EXCLUSIVA
189588,6,9,2024,200347,A0200001,13,13104,7.0,,,0.0,0.0,2.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,MENORES CONTROLADOS
190416,5,13,2024,113324,A0200002,13,13105,27.0,3.0,7.0,3.0,9.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque,LACTANCIA MATERNA EXCLUSIVA
193530,12,13,2024,113329,A0200002,13,13105,32.0,9.0,3.0,6.0,5.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
193536,12,13,2024,113329,A0200001,13,13105,59.0,5.0,2.0,9.0,12.0,17.0,10.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
195200,1,11,2024,111376,A0200001,13,13101,191.0,19.0,13.0,41.0,22.0,45.0,31.0,20.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Central,Centro de Salud Familiar Matta Sur,Santiago,MENORES CONTROLADOS
200257,8,9,2024,200609,A0200001,13,13104,25.0,5.0,,1.0,3.0,3.0,7.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,MENORES CONTROLADOS
200335,8,14,2024,114331,A0200002,13,13110,44.0,3.0,7.0,16.0,11.0,7.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida,LACTANCIA MATERNA EXCLUSIVA
200341,8,14,2024,114331,A0200001,13,13110,105.0,5.0,8.0,21.0,18.0,13.0,18.0,22.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur Oriente,Centro de Salud Familiar La Florida,La Florida,MENORES CONTROLADOS
201339,1,10,2024,110331,A0200002,13,13103,42.0,12.0,3.0,6.0,5.0,16.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia,LACTANCIA MATERNA EXCLUSIVA
201345,1,10,2024,110331,A0200001,13,13103,101.0,15.0,8.0,13.0,8.0,27.0,16.0,14.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Lo Amor,Cerro Navia,MENORES CONTROLADOS
205703,6,9,2024,200609,A0200002,13,13104,6.0,2.0,,1.0,2.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,LACTANCIA MATERNA EXCLUSIVA
205740,5,9,2024,200609,A0200002,13,13104,11.0,3.0,,3.0,5.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,LACTANCIA MATERNA EXCLUSIVA
205746,5,9,2024,200609,A0200001,13,13104,24.0,4.0,,3.0,5.0,0.0,4.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,MENORES CONTROLADOS
206475,7,13,2024,113329,A0200002,13,13105,31.0,8.0,4.0,11.0,5.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,LACTANCIA MATERNA EXCLUSIVA
206992,8,9,2024,200347,A0200001,13,13104,22.0,2.0,0.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Alberto Bachelet,Conchalí,MENORES CONTROLADOS
208229,6,9,2024,200609,A0200001,13,13104,21.0,2.0,,2.0,5.0,1.0,9.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,MENORES CONTROLADOS
208485,2,9,2024,200609,A0200002,13,13104,7.0,3.0,2.0,,,2.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,LACTANCIA MATERNA EXCLUSIVA
209184,2,9,2024,200609,A0200001,13,13104,13.0,3.0,2.0,1.0,,2.0,2.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,MENORES CONTROLADOS
209928,7,13,2024,113329,A0200001,13,13105,56.0,4.0,4.0,21.0,12.0,5.0,3.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Canciller Orlando Letelier,El Bosque,MENORES CONTROLADOS
214817,3,9,2024,200609,A0200002,13,13104,8.0,4.0,3.0,,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,LACTANCIA MATERNA EXCLUSIVA
214821,3,9,2024,200609,A0200001,13,13104,18.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,MENORES CONTROLADOS
216962,7,13,2024,113312,A0200002,13,13105,25.0,1.0,3.0,7.0,10.0,4.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,LACTANCIA MATERNA EXCLUSIVA
216968,7,13,2024,113312,A0200001,13,13105,58.0,1.0,5.0,11.0,18.0,10.0,6.0,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dr. Carlos Lorca Tobar,El Bosque,MENORES CONTROLADOS
225652,12,13,2024,113324,A0200002,13,13105,29.0,4.0,2.0,5.0,5.0,13.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque,LACTANCIA MATERNA EXCLUSIVA
225731,12,13,2024,113324,A0200001,13,13105,49.0,4.0,3.0,6.0,11.0,17.0,4.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Dra. Haydeé López Casoou,El Bosque,MENORES CONTROLADOS
231642,9,9,2024,200609,A0200002,13,13104,8.0,2.0,,5.0,,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Servicio de Salud Metropolitano Norte,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Conchalí,LACTANCIA MATERNA EXCLUSIVA
