,descripcion_prestacion,Mes,IdServicio,Ano,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
2255549,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,5,10,2024,200342,04040421,13,13126,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Plaza México,Quinta Normal
2255550,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,5,10,2024,200342,09600289,13,13126,3.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Plaza México,Quinta Normal
2255551,Consulta de Lactancia por profesional  - Nutricionista ,5,10,2024,200342,04040426,13,13126,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Plaza México,Quinta Normal
2256010,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,6,10,2024,200342,09600289,13,13126,3.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Plaza México,Quinta Normal
2256816,Consulta de Lactancia - Consulta Lactancia Materna de alerta,4,10,2024,110325,04040420,13,13126,2.0,1.0,1.0,0.0,,,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2256817,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,4,10,2024,110325,04040421,13,13126,5.0,2.0,2.0,1.0,,,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2256818,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,4,10,2024,110325,09600289,13,13126,14.0,4.0,5.0,5.0,,,,1.0,1.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2256819,Consulta de Lactancia por profesional  - Nutricionista ,4,10,2024,110325,04040426,13,13126,7.0,3.0,3.0,1.0,,,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2257364,Consulta de Lactancia - Consulta Lactancia Materna de alerta,5,10,2024,110325,04040420,13,13126,3.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2257365,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,5,10,2024,110325,04040421,13,13126,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2257366,Consulta de Lactancia - Otras consultas de Lactancia Materna,5,10,2024,110325,09600287,13,13126,2.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2257367,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,5,10,2024,110325,09600289,13,13126,14.0,7.0,2.0,2.0,3.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2257368,Consulta de Lactancia por profesional  - Enfermera/o,5,10,2024,110325,04040425,13,13126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2257369,Consulta de Lactancia por profesional  - Nutricionista ,5,10,2024,110325,04040426,13,13126,8.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258401,Consulta de Lactancia - Consulta Lactancia Materna de alerta,1,10,2024,110325,04040420,13,13126,6.0,4.0,2.0,0.0,0.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258402,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,1,10,2024,110325,04040421,13,13126,10.0,3.0,3.0,4.0,0.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258403,Consulta de Lactancia - Otras consultas de Lactancia Materna,1,10,2024,110325,09600287,13,13126,9.0,0.0,3.0,1.0,2.0,3.0,,1.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258404,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,1,10,2024,110325,09600289,13,13126,9.0,4.0,3.0,2.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258405,Consulta de Lactancia por profesional  - Médico/a,1,10,2024,110325,04040423,13,13126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258406,Consulta de Lactancia por profesional  - Enfermera/o,1,10,2024,110325,04040425,13,13126,10.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258407,Consulta de Lactancia por profesional  - Nutricionista ,1,10,2024,110325,04040426,13,13126,23.0,11.0,7.0,5.0,0.0,0.0,0.0,2.0,1.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258832,Consulta de Lactancia por profesional  - Nutricionista ,7,10,2024,110325,04040426,13,13126,31.0,17.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258921,Consulta de Lactancia - Consulta Lactancia Materna de alerta,7,10,2024,110325,04040420,13,13126,9.0,5.0,3.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258922,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,10,2024,110325,04040421,13,13126,15.0,8.0,6.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258923,Consulta de Lactancia - Otras consultas de Lactancia Materna,7,10,2024,110325,09600287,13,13126,8.0,5.0,3.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258924,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,7,10,2024,110325,09600289,13,13126,10.0,1.0,3.0,5.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2258925,Consulta de Lactancia por profesional  - Matrona/ón,7,10,2024,110325,04040424,13,13126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2259238,Consulta de Lactancia - Consulta Lactancia Materna de alerta,6,10,2024,110325,04040420,13,13126,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2259239,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,6,10,2024,110325,04040421,13,13126,10.0,6.0,2.0,2.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2259240,Consulta de Lactancia - Otras consultas de Lactancia Materna,6,10,2024,110325,09600287,13,13126,8.0,2.0,3.0,1.0,2.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2259241,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,6,10,2024,110325,09600289,13,13126,12.0,5.0,1.0,5.0,0.0,1.0,,0.0,2.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2259242,Consulta de Lactancia por profesional  - Nutricionista ,6,10,2024,110325,04040426,13,13126,21.0,11.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2259581,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,5,10,2024,110725,09600289,13,13126,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2259805,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,7,10,2024,110725,04040421,13,13126,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2259806,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,7,10,2024,110725,09600289,13,13126,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2259807,Consulta de Lactancia por profesional  - Nutricionista ,7,10,2024,110725,04040426,13,13126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2260011,Consulta de Lactancia - Consulta Lactancia Materna de alerta,9,10,2024,110325,04040420,13,13126,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260012,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,10,2024,110325,04040421,13,13126,12.0,2.0,5.0,4.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260013,Consulta de Lactancia - Otras consultas de Lactancia Materna,9,10,2024,110325,09600287,13,13126,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260014,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,9,10,2024,110325,09600289,13,13126,6.0,2.0,0.0,4.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260015,Consulta de Lactancia por profesional  - Nutricionista ,9,10,2024,110325,04040426,13,13126,16.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260086,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,10,2024,110325,04040420,13,13126,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260087,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,10,2024,110325,04040421,13,13126,4.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260088,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,10,2024,110325,09600287,13,13126,5.0,1.0,2.0,1.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260089,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,10,2024,110325,09600289,13,13126,8.0,0.0,2.0,4.0,2.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260090,Consulta de Lactancia por profesional  - Médico/a,10,10,2024,110325,04040423,13,13126,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260091,Consulta de Lactancia por profesional  - Nutricionista ,10,10,2024,110325,04040426,13,13126,10.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260175,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,4,10,2024,110725,09600289,13,13126,1.0,0.0,1.0,,,,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2260615,Consulta de Lactancia - Otras consultas de Lactancia Materna,2,10,2024,110725,09600287,13,13126,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2260616,Consulta de Lactancia por profesional  - Enfermera/o,2,10,2024,110725,04040425,13,13126,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2260890,Consulta de Lactancia - Consulta Lactancia Materna de alerta,2,10,2024,110325,04040420,13,13126,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260891,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,2,10,2024,110325,04040421,13,13126,2.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260892,Consulta de Lactancia - Otras consultas de Lactancia Materna,2,10,2024,110325,09600287,13,13126,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260893,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,2,10,2024,110325,09600289,13,13126,7.0,2.0,0.0,5.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260894,Consulta de Lactancia por profesional  - Médico/a,2,10,2024,110325,04040423,13,13126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260895,Consulta de Lactancia por profesional  - Enfermera/o,2,10,2024,110325,04040425,13,13126,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2260896,Consulta de Lactancia por profesional  - Nutricionista ,2,10,2024,110325,04040426,13,13126,9.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2261221,Consulta de Lactancia - Consulta Lactancia Materna de alerta,3,10,2024,110325,04040420,13,13126,10.0,7.0,2.0,1.0,0.0,0.0,,0.0,1.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2261222,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,3,10,2024,110325,04040421,13,13126,11.0,3.0,4.0,3.0,1.0,0.0,,1.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2261223,Consulta de Lactancia - Otras consultas de Lactancia Materna,3,10,2024,110325,09600287,13,13126,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2261224,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,3,10,2024,110325,09600289,13,13126,6.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2261225,Consulta de Lactancia por profesional  - Enfermera/o,3,10,2024,110325,04040425,13,13126,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2261226,Consulta de Lactancia por profesional  - Nutricionista ,3,10,2024,110325,04040426,13,13126,25.0,11.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2261792,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,3,10,2024,110725,04040421,13,13126,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2261793,Consulta de Lactancia por profesional  - Nutricionista ,3,10,2024,110725,04040426,13,13126,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262409,Consulta de Lactancia - Consulta Lactancia Materna de alerta,1,10,2024,110725,04040420,13,13126,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262410,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,1,10,2024,110725,04040421,13,13126,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262411,Consulta de Lactancia - Otras consultas de Lactancia Materna,1,10,2024,110725,09600287,13,13126,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262412,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,1,10,2024,110725,09600289,13,13126,4.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262413,Consulta de Lactancia por profesional  - Enfermera/o,1,10,2024,110725,04040425,13,13126,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262414,Consulta de Lactancia por profesional  - Nutricionista ,1,10,2024,110725,04040426,13,13126,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262616,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,6,10,2024,110725,04040421,13,13126,5.0,1.0,2.0,1.0,1.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262617,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,6,10,2024,110725,09600289,13,13126,2.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262618,Consulta de Lactancia por profesional  - Enfermera/o,6,10,2024,110725,04040425,13,13126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262619,Consulta de Lactancia por profesional  - Nutricionista ,6,10,2024,110725,04040426,13,13126,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2262811,Consulta de Lactancia - Consulta Lactancia Materna de alerta,11,10,2024,110325,04040420,13,13126,9.0,6.0,3.0,0.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2262812,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,11,10,2024,110325,04040421,13,13126,8.0,1.0,7.0,0.0,0.0,0.0,,2.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2262813,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,11,10,2024,110325,09600289,13,13126,7.0,2.0,1.0,4.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2262814,Consulta de Lactancia por profesional  - Nutricionista ,11,10,2024,110325,04040426,13,13126,17.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2263278,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,9,10,2024,110725,04040421,13,13126,2.0,1.0,0.0,0.0,1.0,,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2263279,Consulta de Lactancia por profesional  - Enfermera/o,9,10,2024,110725,04040425,13,13126,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2263280,Consulta de Lactancia por profesional  - Nutricionista ,9,10,2024,110725,04040426,13,13126,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Antumalal,Quinta Normal
2263540,Consulta de Lactancia - Consulta Lactancia Materna de alerta,8,10,2024,110325,04040420,13,13126,6.0,3.0,2.0,0.0,0.0,1.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2263664,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,8,10,2024,110325,04040421,13,13126,13.0,5.0,5.0,3.0,0.0,0.0,,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2263665,Consulta de Lactancia - Otras consultas de Lactancia Materna,8,10,2024,110325,09600287,13,13126,3.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
2263666,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,8,10,2024,110325,09600288,13,13126,1.0,,,,,,1.0,0.0,0.0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Garín,Quinta Normal
