,descripcion_prestacion,IdServicio,IdEstablecimiento,CodigoPrestacion,IdRegion,IdComuna,TOTAL,De 0 a 29 días,De 1 mes a 2 meses 29 días,De 3 meses a 5 meses 29 días,De 6 meses a 11 meses 29 días,De 1 a 2 años,Gestantes,Pueblos Originarios,Migrantes,nombre_ss,nombre_establecimiento,nombre_comuna
4618,Consulta de Lactancia por profesional  - Matrona/ón,10,110380,04040424,13,13501,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4619,Consulta de Lactancia por profesional  - Nutricionista ,10,110380,04040426,13,13501,7,5,,1,1,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4620,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110380,04040420,13,13501,2,2,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4621,Consulta de Lactancia por profesional  - Matrona/ón,10,110380,04040424,13,13501,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4622,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110380,04040420,13,13501,8,6,2,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4623,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110380,04040421,13,13501,4,2,1,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4624,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110380,09600289,13,13501,9,7,2,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4625,Consulta de Lactancia por profesional  - Matrona/ón,10,110380,04040424,13,13501,6,6,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4626,Consulta de Lactancia por profesional  - Nutricionista ,10,110380,04040426,13,13501,15,9,5,1,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar San Manuel,Melipilla
4627,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110778,04040421,13,13501,2,,2,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Melipilla
4628,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110778,04040421,13,13501,3,1,2,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Melipilla
4629,Consulta de Lactancia por profesional  - Nutricionista ,10,110445,04040426,13,13501,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Pahuilmo,Melipilla
4630,Consulta de Lactancia por profesional  - Matrona/ón,10,110778,04040424,13,13501,4,4,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Melipilla
4631,Consulta de Lactancia por profesional  - Nutricionista ,10,110778,04040426,13,13501,3,,2,1,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Melipilla
4632,Consulta de Lactancia por profesional  - Nutricionista ,10,110778,04040426,13,13501,3,1,2,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Padre Demetrio Bravo,Melipilla
4633,Consulta de Lactancia por profesional  - Matrona/ón,10,110381,04040424,13,13501,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4634,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110440,04040421,13,13501,4,,4,,,,,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4635,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110440,09600287,13,13501,2,,1,,1,,,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4636,Consulta de Lactancia por profesional  - Nutricionista ,10,110440,04040426,13,13501,6,,5,,1,,0,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4637,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110381,04040421,13,13501,1,,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4638,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110381,09600287,13,13501,12,7,3,,2,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4639,Consulta de Lactancia por profesional  - Matrona/ón,10,110381,04040424,13,13501,3,3,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4640,Consulta de Lactancia por profesional  - Nutricionista ,10,110381,04040426,13,13501,10,4,4,,2,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4641,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110381,09600287,13,13501,7,4,3,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4642,Consulta de Lactancia por profesional  - Nutricionista ,10,110381,04040426,13,13501,6,2,4,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4643,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110440,04040421,13,13501,1,,,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4644,Consulta de Lactancia por profesional  - Nutricionista ,10,110440,04040426,13,13501,1,,,1,,,0,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4645,Consulta de Lactancia por profesional  - Nutricionista ,10,110381,04040426,13,13501,3,2,1,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4646,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110381,04040421,13,13501,2,1,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4647,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110381,09600287,13,13501,2,2,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4648,Consulta de Lactancia por profesional  - Matrona/ón,10,110381,04040424,13,13501,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4649,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110440,04040421,13,13501,5,2,2,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4650,Consulta de Lactancia por profesional  - Nutricionista ,10,110440,04040426,13,13501,5,2,2,1,,,0,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4651,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110381,04040421,13,13501,8,5,2,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4652,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110381,09600287,13,13501,4,4,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4653,Consulta de Lactancia por profesional  - Matrona/ón,10,110381,04040424,13,13501,4,4,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4654,Consulta de Lactancia por profesional  - Nutricionista ,10,110381,04040426,13,13501,8,5,2,1,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4655,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110381,04040421,13,13501,1,,,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4656,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,110381,09600287,13,13501,6,5,,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4657,Consulta de Lactancia por profesional  - Matrona/ón,10,110381,04040424,13,13501,5,5,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4658,Consulta de Lactancia por profesional  - Nutricionista ,10,110381,04040426,13,13501,2,,,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4659,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110381,04040421,13,13501,1,,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Alfarera Rosa Reyes Vilches,Melipilla
4660,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110440,04040421,13,13501,1,,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4661,Consulta de Lactancia por profesional  - Nutricionista ,10,110440,04040426,13,13501,1,,1,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4662,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110440,04040421,13,13501,2,,2,,,,,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4663,Consulta de Lactancia por profesional  - Nutricionista ,10,110440,04040426,13,13501,2,,2,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Posta de Salud Rural Bollenar,Melipilla
4664,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110783,04040421,13,13501,1,,1,,,,,1,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4665,Consulta de Lactancia por profesional  - Nutricionista ,10,110783,04040426,13,13501,1,,1,,,,0,1,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4666,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,200965,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4667,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,200965,04040421,13,13501,37,14,13,9,1,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4668,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,200965,09600289,13,13501,33,17,9,7,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4669,Consulta de Lactancia por profesional  - Matrona/ón,10,200965,04040424,13,13501,13,13,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4670,Consulta de Lactancia por profesional  - Enfermera/o,10,200965,04040425,13,13501,4,,2,2,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4671,Consulta de Lactancia por profesional  - Nutricionista ,10,200965,04040426,13,13501,54,19,20,14,1,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4672,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110783,09600289,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4673,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110783,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4674,Consulta de Lactancia por profesional  - Nutricionista ,10,200965,04040426,13,13501,25,,20,3,2,0,0,1,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4675,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110783,04040421,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4676,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,110783,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4677,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,200965,09600287,13,13501,33,,24,8,1,0,,2,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4678,Consulta de Lactancia por profesional  - Matrona/ón,10,200965,04040424,13,13501,24,24,0,0,0,0,0,1,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4679,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110783,09600289,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4680,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,200965,04040421,13,13501,25,12,9,4,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4681,Consulta de Lactancia - Otras consultas de Lactancia Materna,10,200965,09600287,13,13501,4,2,1,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4682,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,200965,09600289,13,13501,22,22,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4683,Consulta de Lactancia por profesional  - Matrona/ón,10,200965,04040424,13,13501,21,21,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4684,Consulta de Lactancia por profesional  - Nutricionista ,10,200965,04040426,13,13501,30,15,10,5,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4685,Consulta de Lactancia por profesional  - Nutricionista ,10,110783,04040426,13,13501,2,1,,,,,1,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4686,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,200965,04040421,13,13501,19,,16,2,1,0,,1,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4687,Consejería de Lactancia - Consejería prenatal en Lactancia Materna,10,110783,09600288,13,13501,4,,,,,,4,1,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4688,Consulta de Lactancia por profesional  - Médico/a,10,200965,04040423,13,13501,27,,20,7,0,0,0,1,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4689,Consulta de Lactancia por profesional  - Matrona/ón,10,110783,04040424,13,13501,2,1,,,,,1,1,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4690,Consulta de Lactancia por profesional  - Nutricionista ,10,110783,04040426,13,13501,1,1,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4691,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,200965,04040420,13,13501,24,24,0,0,0,0,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4692,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,110783,04040421,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4693,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,200965,09600289,13,13501,22,20,1,,1,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4694,Consulta de Lactancia por profesional  - Matrona/ón,10,200965,04040424,13,13501,22,22,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4695,Consulta de Lactancia por profesional  - Nutricionista ,10,200965,04040426,13,13501,25,16,7,1,1,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4696,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,200965,04040421,13,13501,22,15,6,1,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4697,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,200965,04040420,13,13501,3,3,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4698,Consulta de Lactancia por profesional  - Matrona/ón,10,110783,04040424,13,13501,2,2,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4699,Consulta de Lactancia - Consulta Lactancia Materna de alerta,10,200965,04040420,13,13501,1,1,,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4700,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,10,200965,04040421,13,13501,32,17,11,4,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4701,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,200965,09600289,13,13501,29,28,1,,,,,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4702,Consulta de Lactancia por profesional  - Matrona/ón,10,200965,04040424,13,13501,22,22,,,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4703,Consulta de Lactancia por profesional  - Nutricionista ,10,200965,04040426,13,13501,40,24,12,4,,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro de Salud Familiar Florencia,Melipilla
4704,Consejería de Lactancia - Consejería posnatal en Lactancia Materna,10,110783,09600289,13,13501,1,,,,1,,,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4705,Consulta de Lactancia por profesional  - Nutricionista ,10,110783,04040426,13,13501,1,,,,1,,0,0,0,Servicio de Salud Metropolitano Occidente,Centro Comunitario de Salud Familiar Codigua,Melipilla
4706,Consulta de Lactancia - Consulta Lactancia Materna de alerta,13,113315,04040420,13,13401,9,6,2,1,,,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Confraternidad,San Bernardo
4707,Consulta de Lactancia - Consulta de Lactancia Materna de seguimiento,13,113315,04040421,13,13401,10,1,7,2,,,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Confraternidad,San Bernardo
4708,Consulta de Lactancia - Otras consultas de Lactancia Materna,13,113315,09600287,13,13401,6,3,1,2,,,,0,0,Servicio de Salud Metropolitano Sur,Centro de Salud Familiar Confraternidad,San Bernardo
